"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.689688100E1;5.062622223E0;4.518653412E0;1.064137115E1;1.262090141E1
1.690693800E1;3.596271515E0;3.687132568E0;1.214469498E1;1.319172966E1
1.691699600E1;2.185754700E0;2.491269379E0;1.253732849E1;1.296798182E1
1.692705200E1;2.142644348E0;1.683099976E0;1.169922134E1;1.201230745E1
1.693710900E1;3.768413544E0;1.844314728E0;1.002570145E1;1.086817036E1
1.694716600E1;5.722001038E0;3.616928558E0;8.775351563E0;1.108288153E1
1.695722300E1;7.048991547E0;5.140310669E0;8.898096313E0;1.246142823E1
1.696728000E1;7.838898926E0;4.181704102E0;1.055110886E1;1.379350875E1
1.697733700E1;6.531817017E0;3.178639984E0;1.244721588E1;1.441185515E1
1.698739400E1;4.698728943E0;1.870510254E0;1.396610733E1;1.485358597E1
1.699745100E1;3.347638550E0;1.285377045E0;1.440035431E1;1.484011733E1
1.700750800E1;2.834655304E0;1.469643860E0;1.425425812E1;1.460749801E1
1.701756500E1;3.106040955E0;2.386038208E0;1.396086823E1;1.449987967E1
1.702762200E1;2.705324249E0;4.114044800E0;1.455558151E1;1.536584189E1
1.703767900E1;1.528172150E0;5.702691193E0;1.553020477E1;1.661454956E1
1.704773600E1;-3.252735901E-1;6.689738617E0;1.651844971E1;1.782463426E1
1.705779300E1;-1.419348450E0;6.626120911E0;1.714474731E1;1.843535703E1
1.706785000E1;-5.563929749E-1;6.572083282E0;1.669942337E1;1.795473733E1
1.707790700E1;1.122665405E0;6.335126038E0;1.554966431E1;1.682813892E1
1.708796400E1;2.271526337E0;5.767656097E0;1.451441711E1;1.578271184E1
1.709802100E1;2.562072144E0;5.634433136E0;1.432146835E1;1.560177894E1
1.710807800E1;2.714754639E0;5.908513184E0;1.500434830E1;1.635270279E1
1.711813500E1;2.848276978E0;6.424639893E0;1.598421066E1;1.746091836E1
1.712819200E1;2.653232574E0;7.081623688E0;1.680166077E1;1.842511443E1
1.713824900E1;2.975961456E0;7.922874298E0;1.698517914E1;1.897694902E1
1.714830600E1;3.284769287E0;8.189469910E0;1.673250458E1;1.891649640E1
1.715836300E1;3.004402313E0;7.581584015E0;1.656440414E1;1.846310738E1
1.716842000E1;2.403851166E0;7.038812714E0;1.656485321E1;1.815813170E1
1.717847700E1;1.966311035E0;7.089257813E0;1.656889481E1;1.812876804E1
1.718853400E1;2.135459290E0;7.315886536E0;1.627789993E1;1.797365874E1
1.719859100E1;2.958747253E0;7.048841858E0;1.562346085E1;1.739347250E1
1.720864800E1;3.957470398E0;6.394402771E0;1.504910522E1;1.682336253E1
1.721870500E1;4.478836212E0;5.685926056E0;1.488100479E1;1.654793137E1
1.722876200E1;4.283193054E0;5.089566193E0;1.527139297E1;1.665727679E1
1.723881900E1;3.449576569E0;4.660109253E0;1.611578705E1;1.712701927E1
1.724887600E1;2.685415649E0;4.741988983E0;1.671678726E1;1.758263044E1
1.725893300E1;2.527643738E0;5.035528564E0;1.664104477E1;1.756900401E1
1.726899000E1;2.898572388E0;5.183720398E0;1.560460007E1;1.669659313E1
1.727904700E1;3.444337463E0;5.169050903E0;1.386012772E1;1.518834053E1
1.728910400E1;3.744463348E0;4.971461792E0;1.197135544E1;1.349258275E1
1.729916100E1;3.757186890E0;4.760400696E0;1.030262558E1;1.195499736E1
1.730921800E1;3.511996765E0;4.665498047E0;9.230405273E0;1.092251687E1
1.731927500E1;5.108726349E0;5.113366699E0;1.010967682E1;1.242783848E1
1.732933200E1;1.177556259E1;6.765630798E0;1.473026825E1;2.003542955E1
1.733938900E1;1.090287735E1;7.220385132E0;1.365475479E1;1.890658680E1
1.734944600E1;6.558461609E0;6.837331696E0;1.202973404E1;1.531264263E1
1.735950300E1;1.992506561E0;5.913452911E0;1.027403503E1;1.202059914E1
1.736956000E1;-8.842112732E-1;5.119204559E0;8.498577118E0;9.960617347E0
1.737961700E1;-1.600322113E0;5.176984406E0;7.716303864E0;9.428867573E0
1.738967400E1;-1.124611359E0;5.678142242E0;7.339836731E0;9.347687055E0
1.739973100E1;-1.416055298E-1;5.914201355E0;6.963668976E0;9.137314452E0
1.740978800E1;1.569635925E0;5.793701935E0;6.565197601E0;8.895648295E0
1.741984500E1;2.747835846E0;5.703589325E0;6.953190765E0;9.403637320E0
1.742990200E1;2.580483856E0;5.780529327E0;8.782536621E0;1.082618888E1
1.743995900E1;2.625240784E0;5.601052551E0;1.001686981E1;1.177290787E1
1.745001600E1;3.318898315E0;4.991669769E0;9.972561951E0;1.163545637E1
1.746007300E1;3.880829773E0;4.776567078E0;9.512119446E0;1.132946817E1
1.747013000E1;3.541036377E0;5.342989197E0;8.847651215E0;1.092553908E1
1.748018700E1;2.554288330E0;5.827082520E0;8.240962830E0;1.041118379E1
1.749024400E1;1.425485687E0;5.981261902E0;7.563172302E0;9.747260059E0
1.750030100E1;8.075706482E-1;5.776637421E0;7.337292023E0;9.373236606E0
1.751035700E1;9.375004578E-1;5.382956085E0;7.432044983E0;9.224446647E0
1.752041400E1;1.214873657E0;5.155578918E0;7.308102722E0;9.025756333E0
1.753047100E1;1.321601715E0;5.127587128E0;6.956034851E0;8.742150862E0
1.754052800E1;1.408271484E0;5.315895538E0;6.875951385E0;8.804582977E0
1.755058500E1;1.805844727E0;5.475463715E0;7.442523193E0;9.414506336E0
1.756064200E1;2.178270264E0;5.611081696E0;8.158334656E0;1.013841819E1
1.757069900E1;1.909579010E0;5.519771576E0;8.413254547E0;1.024193450E1
1.758075600E1;1.221459961E0;5.241051178E0;8.414002991E0;9.987793961E0
1.759081300E1;8.860075378E-1;5.037624207E0;8.531358948E0;9.947198224E0
1.760087000E1;8.367599487E-1;5.043911133E0;8.548722839E0;9.961017464E0
1.761092700E1;6.830296326E-1;5.130281525E0;8.142617340E0;9.648240003E0
1.762098400E1;6.993457031E-1;5.259313202E0;7.508386230E0;9.193765472E0
1.763104100E1;1.081650696E0;5.266348572E0;7.401059418E0;9.147681456E0
1.764109800E1;1.524579620E0;5.199288025E0;7.813751221E0;9.508503937E0
1.765115500E1;1.634750519E0;5.148094482E0;8.008196869E0;9.659529137E0
1.766121200E1;1.739083557E0;5.119503937E0;8.151149597E0;9.781358389E0
1.767126900E1;1.989512787E0;5.190606079E0;8.386909332E0;1.006184877E1
1.768132600E1;1.926044769E0;5.170398102E0;8.366551666E0;1.002206824E1
1.769138300E1;2.026485901E0;5.059778137E0;8.619525604E0;1.019824600E1
1.770144000E1;2.465073853E0;5.063071289E0;8.909472656E0;1.053992329E1
1.771149700E1;2.624492340E0;5.107379150E0;8.547675018E0;1.029737977E1
1.772155400E1;2.098635864E0;5.074148254E0;7.734715576E0;9.485624810E0
1.773161100E1;1.967358856E0;5.076094208E0;7.122039642E0;8.964411969E0
1.774166800E1;2.486479340E0;5.267396393E0;6.982080688E0;9.092716591E0
1.775172500E1;2.915038147E0;5.506299591E0;6.894662476E0;9.292639735E0
1.776178200E1;3.338058472E0;5.636079712E0;6.877448273E0;9.497753609E0
1.777183900E1;3.797752533E0;5.651797028E0;6.705755310E0;9.556824170E0
1.778189600E1;4.063749390E0;5.681734772E0;6.608008575E0;9.615713518E0
1.779195300E1;4.006418610E0;5.653742981E0;6.629863129E0;9.590166050E0
1.780201000E1;3.407064972E0;5.431155853E0;6.666536865E0;9.249230206E0
1.781206700E1;2.816692657E0;5.325924683E0;7.024592285E0;9.254411274E0
1.782212400E1;2.710114288E0;5.473517761E0;7.711962891E0;9.837605794E0
1.783218100E1;3.229085083E0;5.719905396E0;8.140521698E0;1.046003832E1
1.784223800E1;4.174818420E0;5.922883301E0;8.371790771E0;1.107233201E1
1.785229500E1;4.578678589E0;5.961652679E0;8.354426880E0;1.123841843E1
1.786235200E1;4.470004578E0;5.971681824E0;8.154742126E0;1.105177560E1
1.787240900E1;4.225712585E0;6.031557312E0;7.996072083E0;1.087076351E1
1.788246600E1;3.865561523E0;6.062093811E0;7.624694366E0;1.047986219E1
1.789252300E1;3.473377075E0;5.971083069E0;7.139553223E0;9.934354611E0
1.790258000E1;3.609144745E0;6.012696533E0;6.874155121E0;9.820002750E0
1.791263700E1;4.002975769E0;6.083050232E0;6.856791229E0;1.000214482E1
1.792269400E1;4.090693359E0;6.094276886E0;6.982529755E0;1.013063200E1
1.793275100E1;3.907923431E0;6.109395447E0;7.325616302E0;1.030830891E1
1.794280800E1;3.562591553E0;6.141578522E0;7.603588257E0;1.040315335E1
1.795286500E1;3.388054504E0;5.972130890E0;7.653434601E0;1.028203880E1
1.796292200E1;3.376079407E0;5.763614502E0;7.646997986E0;1.015350888E1
1.797297900E1;3.177891541E0;5.626349945E0;7.464228058E0;9.872664729E0
1.798303600E1;2.873574371E0;5.641169128E0;7.305707703E0;9.667139382E0
1.799309300E1;2.862497406E0;5.757626953E0;7.279512177E0;9.712644185E0
1.800315000E1;3.181933136E0;5.807622986E0;7.389683075E0;9.922731437E0
1.801320700E1;3.467688904E0;5.726641388E0;7.471113739E0;1.003179089E1
1.802326400E1;3.501967621E0;5.694907379E0;7.559879150E0;1.009195323E1
1.803332000E1;3.371738434E0;5.813909912E0;7.838150482E0;1.032505552E1
1.804337800E1;2.983595581E0;5.835315399E0;8.115823059E0;1.043165051E1
1.805343400E1;2.420915680E0;5.727240143E0;8.488547974E0;1.052224116E1
1.806349100E1;1.821861420E0;5.570366364E0;8.368198242E0;1.021640359E1
1.807354800E1;1.308279419E0;5.420078888E0;7.736212463E0;9.536133046E0
1.808360500E1;1.066981201E0;5.390440521E0;7.024592285E0;8.918530970E0
1.809366200E1;1.492097168E0;5.325924683E0;6.905739441E0;8.847658725E0
1.810371900E1;2.181862793E0;5.327720947E0;7.197183380E0;9.216538632E0
1.811377600E1;2.553689575E0;5.393434296E0;7.510032806E0;9.592239400E0
1.812383300E1;2.421215057E0;5.367687836E0;8.005951538E0;9.938290350E0
1.813389000E1;1.756148071E0;5.157824249E0;8.473728790E0;1.007428839E1
1.814394700E1;1.157991943E0;4.893623657E0;8.646918640E0;1.000288457E1
1.815400400E1;6.653663635E-1;4.718787231E0;8.650211792E0;9.876022954E0
1.816406100E1;-7.649093628E-2;4.707859955E0;8.441695404E0;9.666023873E0
1.817411800E1;-2.146536255E-1;4.899461517E0;8.305029602E0;9.644911406E0
1.818417500E1;4.676275635E-1;5.043462067E0;8.576864319E0;9.960812552E0
1.819423200E1;1.158291321E0;5.067112885E0;8.616531830E0;1.006289683E1
1.820428900E1;1.496887207E0;5.014871521E0;8.425229645E0;9.918371956E0
1.821434600E1;1.608854370E0;4.976251831E0;8.281378784E0;9.794525473E0
1.822440300E1;1.518891449E0;5.071154480E0;8.194858704E0;9.755990373E0
1.823446000E1;1.435664520E0;5.090015259E0;7.956703949E0;9.553979573E0
1.824451700E1;1.232536926E0;5.029391327E0;7.679630127E0;9.262323860E0
1.825457400E1;1.091679840E0;5.046156464E0;7.764054565E0;9.323947835E0
1.826463100E1;1.112336884E0;5.209317169E0;7.940387878E0;9.561591833E0
1.827468800E1;1.112037506E0;5.303621063E0;7.675289154E0;9.395482286E0
1.828474500E1;1.240171051E0;5.300028534E0;7.416776733E0;9.199831727E0
1.829480200E1;1.453327789E0;5.431006165E0;7.560328217E0;9.421600308E0
1.830485900E1;1.530567169E0;5.617667999E0;7.714507599E0;9.665115473E0
1.831491600E1;1.528321838E0;5.614823914E0;7.816146240E0;9.744442379E0
1.832497300E1;1.558409271E0;5.579946442E0;7.887697449E0;9.786736575E0
1.833503000E1;1.424587555E0;5.553900604E0;7.848628693E0;9.719888578E0
1.834508700E1;1.223555603E0;5.556894379E0;7.786507874E0;9.643955014E0
1.835514400E1;1.000369720E0;5.576952667E0;7.843090210E0;9.675598414E0
1.836520100E1;9.392967224E-1;5.558990021E0;7.961044922E0;9.755146572E0
1.837525800E1;1.144519958E0;5.547913055E0;8.051456909E0;9.844552990E0
1.838531500E1;1.075663147E0;5.536237335E0;8.104297028E0;9.873530541E0
1.839537200E1;1.026714935E0;5.553900604E0;8.135731659E0;9.904043876E0
1.840542900E1;1.058898010E0;5.577850800E0;8.270301819E0;1.003152913E1
1.841548600E1;1.053808594E0;5.568270721E0;8.406967621E0;1.013870090E1
1.842554300E1;1.018182678E0;5.450765076E0;8.422385559E0;1.008385414E1
1.843560000E1;8.634045410E-1;5.432652740E0;8.316106567E0;9.970797944E0
1.844565700E1;5.854325867E-1;5.490282898E0;8.203690338E0;9.888704302E0
1.845571400E1;5.920188904E-1;5.499114532E0;8.142467651E0;9.843298556E0
1.846577100E1;6.804849243E-1;5.508694611E0;8.126001892E0;9.840766372E0
1.847582800E1;5.822891235E-1;5.473068695E0;8.098309479E0;9.791637145E0
1.848588500E1;4.355941772E-1;5.420378265E0;8.058791656E0;9.721849916E0
1.849594200E1;4.655319214E-1;5.392985229E0;8.002209320E0;9.661074664E0
1.850599900E1;6.631210327E-1;5.356012115E0;8.011190643E0;9.659491229E0
1.851605600E1;6.822811890E-1;5.401816864E0;7.990683289E0;9.669340850E0
1.852611300E1;8.024812317E-1;5.430706787E0;8.003107452E0;9.704961681E0
1.853616900E1;9.993218994E-1;5.342390442E0;8.042625275E0;9.706884217E0
1.854622600E1;8.824150085E-1;5.346432037E0;8.035140839E0;9.691567472E0
1.855628300E1;6.914122009E-1;5.384303284E0;7.855813751E0;9.548957136E0
1.856634000E1;5.587879944E-1;5.374423828E0;7.659272461E0;9.373426809E0
1.857639700E1;4.498146057E-1;5.353467407E0;7.510781250E0;9.234380404E0
1.858645400E1;3.540138245E-1;5.425916748E0;7.530839539E0;9.288672806E0
1.859651100E1;3.103047180E-1;5.470374298E0;7.662565613E0;9.419989159E0
1.860656800E1;3.150947571E-1;5.492977295E0;7.805218964E0;9.549530216E0
1.861662500E1;2.567161560E-1;5.534740448E0;7.929310913E0;9.673325518E0
1.862668200E1;3.608995056E-1;5.668711853E0;8.291557617E0;1.005059552E1
1.863673900E1;5.984555054E-1;5.728886719E0;8.643475800E0;1.038691320E1
1.864679600E1;6.182144165E-1;5.700445862E0;8.500074005E0;1.025322048E1
1.865685300E1;4.394860840E-1;5.695955200E0;8.284821625E0;1.006356413E1
1.866691000E1;3.673361206E-1;5.759872284E0;8.213270416E0;1.003837016E1
1.867696700E1;3.222798157E-1;5.806126099E0;8.095166016E0;9.967280340E0
1.868702400E1;1.797761536E-1;5.820645905E0;7.762258301E0;9.703859652E0
1.869708100E1;7.484436035E-4;5.845494232E0;7.466623077E0;9.482629570E0
1.870713800E1;7.574249268E-2;5.872887268E0;7.446564789E0;9.484085035E0
1.871719500E1;2.427951050E-1;5.904621277E0;7.442074127E0;9.503050521E0
1.872725200E1;3.218307495E-1;5.906267853E0;7.440128174E0;9.504897802E0
1.873730900E1;7.872129822E-1;5.933062134E0;7.656128998E0;9.717882578E0
1.874736600E1;1.436862030E0;5.962550812E0;7.927814026E0;1.002331382E1
1.875742300E1;1.388662262E0;5.995781708E0;7.949967957E0;1.005384363E1
1.876748000E1;1.045575714E0;5.881569214E0;7.896080017E0;9.901220361E0
1.877753700E1;8.758287048E-1;5.770500183E0;8.023165741E0;9.921539033E0
1.878759400E1;5.935157776E-1;5.743855591E0;7.992329865E0;9.860095065E0
1.879765100E1;3.198847961E-1;5.678142242E0;7.739655304E0;9.604472387E0
1.880770800E1;2.908451843E-1;5.703289948E0;7.648794250E0;9.545478544E0
1.881776500E1;3.857478333E-1;5.701643372E0;7.581733704E0;9.494220583E0
1.882782200E1;5.724096680E-1;5.675747223E0;7.688012695E0;9.573259558E0
1.883787900E1;7.834707642E-1;5.658982086E0;7.867040405E0;9.722562904E0
1.884793600E1;7.943980408E-1;5.661826172E0;7.940836945E0;9.784898325E0
1.885799300E1;7.426057434E-1;5.675747223E0;7.910599823E0;9.764382182E0
1.886805000E1;8.463400269E-1;5.652695160E0;7.932304688E0;9.777050254E0
1.887810700E1;9.045689392E-1;5.650300140E0;8.038134613E0;9.866901474E0
1.888816400E1;8.223898315E-1;5.699098663E0;8.137378235E0;9.968599458E0
1.889822100E1;6.767427063E-1;5.641468506E0;8.005502472E0;9.816935236E0
1.890827800E1;5.240602112E-1;5.672304382E0;7.596103821E0;9.494760101E0
1.891833550E1;4.805007935E-1;5.779481506E0;7.500303040E0;9.480919427E0
1.892839250E1;5.999523926E-1;5.823190613E0;7.604037323E0;9.596399085E0
1.893844950E1;6.629713440E-1;5.848038940E0;7.795788574E0;9.767978806E0
1.894850650E1;6.126759338E-1;5.872887268E0;7.900420990E0;9.863205791E0
1.895856350E1;6.072871399E-1;5.864355011E0;7.798632660E0;9.776406739E0
1.896862050E1;7.668553162E-1;5.892945557E0;7.552993469E0;9.610545497E0
1.897867650E1;9.768685913E-1;6.001918945E0;7.386539612E0;9.567563468E0
1.898873350E1;1.115031281E0;5.997577972E0;7.597750397E0;9.743718355E0
1.899879050E1;1.273102570E0;6.002817078E0;7.648345184E0;9.805701764E0
1.900884750E1;1.556762695E0;5.956114197E0;7.530240784E0;9.726424455E0
1.901890450E1;1.583556976E0;5.938450928E0;7.389234009E0;9.611120193E0
1.902896150E1;1.288520508E0;5.873336334E0;6.655609589E0;8.969587716E0
1.903901850E1;1.229992218E0;5.970035248E0;5.163512421E0;7.988495618E0
1.904907550E1;1.669627991E0;5.908513184E0;7.209008789E0;9.469318528E0
1.905913250E1;1.639690247E0;5.848488007E0;8.241711273E0;1.023812487E1
1.906918950E1;1.461710358E0;5.815406799E0;8.790619812E0;1.064098445E1
1.907924650E1;1.658850403E0;5.848488007E0;8.728798370E0;1.063712920E1
1.908930350E1;1.999242554E0;5.838458862E0;8.479416962E0;1.048737740E1
1.909936050E1;2.398162994E0;5.977819061E0;8.167914734E0;1.040193913E1
